1170, -4.27248833768, 1515577357.0018983
1180, -4.25906164075, 1515577359.5841951
1190, -4.29572522272, 1515577361.70292
1200, -4.3315273033, 1515577364.0156856
1210, -4.33295359086, 1515577366.604549
1220, -4.32974565607, 1515577369.064431
1230, -4.31062897853, 1515577371.8671281
1240, -4.30706755766, 1515577374.5147164
1250, -4.33301145509, 1515577376.9574223
1260, -4.34582310647, 1515577379.625061
1270, -4.30898154306, 1515577382.8138242
1280, -4.3014035525, 1515577385.5145924
1290, -4.29779127889, 1515577388.1788726
1300, -4.29981865668, 1515577390.775728
1310, -4.28163458829, 1515577393.7315886
1320, -4.24899173994, 1515577396.0807161
1330, -4.27121142034, 1515577398.3824425
1340, -4.29796017394, 1515577400.774606
1350, -4.31615206808, 1515577403.6355364
1360, -4.29341125397, 1515577406.6611915
1370, -4.3027858967, 1515577409.2172832
1380, -4.31407937635, 1515577411.7906628
1390, -4.31942331379, 1515577414.329397
1400, -4.3172884265, 1515577416.7633965
1410, -4.32175472767, 1515577419.2282498
1420, -4.33276333768, 1515577421.7609482
1430, -4.29127730898, 1515577424.968577
1440, -4.29440056969, 1515577427.708024
1450, -4.30713033194, 1515577430.2345226
1460, -4.32961638317, 1515577432.3904982
1470, -4.3392595388, 1515577435.2036974
1480, -4.35223557533, 1515577437.8248537
1490, -4.33873553077, 1515577440.2828968
1500, -4.30913300314, 1515577442.9655516
1510, -4.30755786821, 1515577445.73464
1520, -4.31261090559, 1515577448.5050883
1530, -4.33004944017, 1515577450.4959114
1540, -4.32902123454, 1515577453.143595
1550, -4.3115346929, 1515577455.5068831
1560, -4.32747848554, 1515577457.9672344
1570, -4.32703455473, 1515577460.545241
1580, -4.31708806792, 1515577463.1675968
1590, -4.29274228425, 1515577466.199432
1600, -4.23570357005, 1515577468.928
1610, -4.23967788441, 1515577471.5628698
1620, -4.26183273322, 1515577474.0956893
1630, -4.2622630576, 1515577477.2586203
1640, -4.26515924341, 1515577479.784515
1650, -4.27679303799, 1515577482.441141
1660, -4.2362886281, 1515577485.1914418
1670, -4.2221485445, 1515577487.6409397
1680, -4.22554652006, 1515577490.2249756
1690, -4.20624091834, 1515577493.074565
1700, -4.24592985867, 1515577495.1882563
1710, -4.26296374723, 1515577498.0377214
1720, -4.22464811069, 1515577500.738217
1730, -4.23967454937, 1515577503.5459225
1740, -4.24608624792, 1515577506.4690235
1750, -4.21219597765, 1515577509.4670894
1760, -4.18973620391, 1515577511.9753993
1770, -4.16177125159, 1515577514.8939013
1780, -4.11805234179, 1515577517.7688596
1790, -4.10660117387, 1515577521.0487058
1800, -4.11780799635, 1515577523.5097752
1810, -4.12070721629, 1515577526.327334
1820, -4.09768302598, 1515577528.8904433
1830, -4.10948404998, 1515577532.197944
1840, -4.13716485745, 1515577534.8003337
1850, -4.14208588565, 1515577537.2622874
1860, -4.12941671856, 1515577539.7635615
1870, -4.12456495474, 1515577542.5466912
1880, -4.12907654475, 1515577545.7551756
1890, -4.14214378785, 1515577548.5805192
1900, -4.15616120604, 1515577551.32428
1910, -4.15863382226, 1515577554.8301468
1920, -4.15646555944, 1515577557.8953705
1930, -4.13461887032, 1515577561.001167
1940, -4.13234663219, 1515577563.4895413
1950, -4.15190779661, 1515577566.499721
1960, -4.16296733876, 1515577568.616086
1970, -4.18517002237, 1515577571.0227497
1980, -4.19839548429, 1515577573.9127653
1990, -4.21184272793, 1515577576.389933
2000, -4.22699143149, 1515577578.8338747
2010, -4.23954533966, 1515577581.2997632
2020, -4.25787340941, 1515577584.0267544
2030, -4.25026493529, 1515577587.351021
2040, -4.23953929436, 1515577590.2515786
2050, -4.20375111683, 1515577593.7484891
2060, -4.10742826377, 1515577596.598061
2070, -4.0995367002, 1515577599.6950777
2080, -4.10907470831, 1515577602.3596845
2090, -4.13759287952, 1515577604.89789
2100, -4.11163265873, 1515577607.5992703
2110, -4.10522170524, 1515577610.3586526
2120, -4.15276082363, 1515577612.5964825
2130, -4.14907149273, 1515577615.8230927
2140, -4.11563789745, 1515577619.0620933
2150, -4.08652025753, 1515577622.150969
2160, -4.07265762226, 1515577624.9347646
2170, -4.11206581698, 1515577627.110138
2180, -4.13258574677, 1515577629.6269288
2190, -4.17832474398, 1515577632.2219388
2200, -4.21486844708, 1515577634.4130716
2210, -4.21490715996, 1515577637.5526004
2220, -4.21460567426, 1515577640.1159165
2230, -4.22403965976, 1515577643.0110784
2240, -4.24265072147, 1515577645.514034
2250, -4.25095943208, 1515577648.1776342
2260, -4.23839387965, 1515577650.643543
2270, -4.25107799425, 1515577652.839481
2280, -4.2701311503, 1515577655.4643495
2290, -4.26199347704, 1515577658.1093826
2300, -4.27295795615, 1515577660.3304465
2310, -4.27891871863, 1515577663.4317863
2320, -4.26772167223, 1515577665.7559023
2330, -4.29496591517, 1515577668.174939
2340, -4.28977634518, 1515577671.1124678
2350, -4.24256016746, 1515577673.951682
2360, -4.21700670502, 1515577676.4837098
2370, -4.18078524447, 1515577679.513674
2380, -4.13412696802, 1515577682.456432
2390, -4.12741322023, 1515577684.8659868
2400, -4.08919799818, 1515577687.6255078
2410, -4.0691316043, 1515577690.3501766
2420, -4.07829798388, 1515577692.876353
2430, -4.11863822444, 1515577695.5526671
2440, -4.14255435032, 1515577698.0839803
2450, -4.17965249111, 1515577700.9204092
2460, -4.17823722415, 1515577703.6055763
2470, -4.15626406911, 1515577706.3871
2480, -4.15623881688, 1515577708.7962358
2490, -4.17269128848, 1515577711.2648776
2500, -4.19203296028, 1515577713.6487596
2510, -4.23087137976, 1515577715.8676713
2520, -4.26411031827, 1515577718.2815187
2530, -4.24306642384, 1515577720.983711
2540, -4.22031589982, 1515577723.333535
2550, -4.23300336694, 1515577725.7133627
2560, -4.23544591199, 1515577728.1229932
2570, -4.2617192282, 1515577730.6407588
2580, -4.25848935495, 1515577733.713866
2590, -4.25107161515, 1515577736.263578
2600, -4.26039772624, 1515577739.0596082
2610, -4.23625223495, 1515577741.8652315
2620, -4.19271590596, 1515577744.771352
2630, -4.20121497113, 1515577747.7307658
2640, -4.20035775438, 1515577750.7069643
2650, -4.22897164059, 1515577752.8239768
2660, -4.25586557364, 1515577755.3669338
2670, -4.26567748607, 1515577757.9706576
2680, -4.27287965514, 1515577760.6485684
2690, -4.30820481223, 1515577763.5928361
2700, -4.3561217178, 1515577765.9436667
2710, -4.3639694059, 1515577768.2824566
2720, -4.3733433471, 1515577770.5335913
2730, -4.36679051437, 1515577773.1880634
2740, -4.31933397952, 1515577775.94207
2750, -4.32142533277, 1515577778.3523936
2760, -4.32798671306, 1515577780.8178396
2770, -4.30589855298, 1515577783.2914205
2780, -4.26902816862, 1515577785.9352324
2790, -4.2504260544, 1515577788.3917952
2800, -4.2471427232, 1515577791.0303864
2810, -4.23004472733, 1515577794.490492
2820, -4.2236533045, 1515577797.1928322
2830, -4.16238798079, 1515577800.4620433
2840, -4.14375668165, 1515577803.059724
2850, -4.16059007434, 1515577805.711163
2860, -4.17282689059, 1515577808.2048523
2870, -4.19252622396, 1515577810.706379
2880, -4.20638938707, 1515577813.1457906
2890, -4.23808774037, 1515577815.5978491
2900, -4.2569214281, 1515577818.1611905
2910, -4.24801940718, 1515577820.608883
2920, -4.259638843, 1515577823.1226137
2930, -4.27793466737, 1515577825.4043112
2940, -4.27331770774, 1515577828.546468
2950, -4.28805056697, 1515577831.5369608
2960, -4.26836053667, 1515577834.1367438
2970, -4.24697613882, 1515577837.2075806
2980, -4.22569783897, 1515577839.812438
2990, -4.22894979302, 1515577842.3767772
3000, -4.22505589873, 1515577844.7857492
3010, -4.1835181598, 1515577847.675449
3020, -4.18519049618, 1515577850.167914
3030, -4.19583109185, 1515577852.6417432
3040, -4.17064969454, 1515577855.054258
3050, -4.19395491235, 1515577857.6936061
3060, -4.22688880333, 1515577860.4155266
3070, -4.22517508403, 1515577863.1372998
3080, -4.26700002025, 1515577865.5744734
3090, -4.26440133119, 1515577867.8780413
3100, -4.28451595004, 1515577870.556219
3110, -4.29147407282, 1515577872.6215801
3120, -4.33210993313, 1515577874.8040166
3130, -4.31999532828, 1515577877.5167606
3140, -4.28027372989, 1515577880.2192843
3150, -4.27996504646, 1515577883.018486
3160, -4.24175665457, 1515577886.3471014
3170, -4.1897308119, 1515577889.178217
3180, -4.16914728389, 1515577891.7947996
3190, -4.20484408032, 1515577894.476066
3200, -4.19987817399, 1515577897.5541108
3210, -4.19798494591, 1515577900.2706866
3220, -4.19682308768, 1515577902.8485959
3230, -4.20057726612, 1515577905.8255525
3240, -4.19575384184, 1515577908.8870375
3250, -4.20117673243, 1515577911.5064082
3260, -4.20636969944, 1515577913.9773173
3270, -4.19360549065, 1515577916.4897
3280, -4.19029418159, 1515577919.3266408
3290, -4.19266575471, 1515577921.7575426
3300, -4.21616074317, 1515577924.2930226
3310, -4.23359416304, 1515577926.5078
3320, -4.20710540837, 1515577929.3243988
3330, -4.15581068328, 1515577932.116989
3340, -4.15098555081, 1515577934.542222
3350, -4.17536150028, 1515577938.072475
3360, -4.16647399871, 1515577941.027526
3370, -4.17343679388, 1515577943.745983
3380, -4.20580774367, 1515577946.2846973
3390, -4.18832133578, 1515577949.1676657
3400, -4.17616248952, 1515577951.6861563
3410, -4.16310429099, 1515577954.3458111
3420, -4.16335763569, 1515577956.8349657
3430, -4.16530293122, 1515577959.5657218
3440, -4.13766127941, 1515577961.9295363
3450, -4.15969722706, 1515577964.735737
3460, -4.1508277495, 1515577967.056351
3470, -4.17230700171, 1515577969.2937925
3480, -4.17924248695, 1515577972.09356
3490, -4.17651651395, 1515577974.7516332
3500, -4.1626377742, 1515577977.5344994
3510, -4.16032820831, 1515577980.3765028
3520, -4.14413565241, 1515577983.182219
3530, -4.18714286799, 1515577985.3167112
3540, -4.18522452199, 1515577987.7291224
3550, -4.2029145408, 1515577990.862881
3560, -4.19964839808, 1515577993.3519175
3570, -4.21450952587, 1515577995.604407
3580, -4.23117888661, 1515577998.3571637
3590, -4.24230653135, 1515578001.1644013
3600, -4.2227587986, 1515578003.9284687
3610, -4.24036979488, 1515578006.189292
3620, -4.27247048308, 1515578008.894607
3630, -4.24484362333, 1515578011.9433563
3640, -4.24685617836, 1515578014.360805
3650, -4.21398112687, 1515578017.541163
3660, -4.18264992953, 1515578020.211908
3670, -4.18602590137, 1515578023.0914285
3680, -4.15785527002, 1515578026.1226459
3690, -4.16694822837, 1515578029.091242
3700, -4.17835561747, 1515578031.9001045
3710, -4.19103126048, 1515578035.077283
3720, -4.18235695763, 1515578037.7466612
3730, -4.19545160913, 1515578040.416317
3740, -4.20560212703, 1515578042.5334187
3750, -4.21256100047, 1515578045.09845
3760, -4.20478872472, 1515578047.6869798
3770, -4.18567658517, 1515578050.586929
3780, -4.1789260528, 1515578053.5566444
3790, -4.14835836169, 1515578056.0119684
3800, -4.18828123544, 1515578058.8598418
3810, -4.2157143677, 1515578061.8945725
3820, -4.22389839647, 1515578065.1556296
3830, -4.2329029327, 1515578067.7146869
3840, -4.2356489879, 1515578070.1714387
3850, -4.25676061669, 1515578072.9938164
3860, -4.24491685135, 1515578075.6032956
3870, -4.25426055293, 1515578077.6929855
3880, -4.26562848957, 1515578080.5231602
3890, -4.27261505667, 1515578082.5147614
3900, -4.28905134665, 1515578085.3397212
3910, -4.31128558089, 1515578087.910697
3920, -4.29985225074, 1515578090.5348995
3930, -4.31311943006, 1515578093.0550797
3940, -4.28951857847, 1515578095.926577
3950, -4.27637605821, 1515578098.1003027
3960, -4.26508556321, 1515578100.7401352
3970, -4.26943751494, 1515578103.5279016
3980, -4.23503256419, 1515578105.939257
3990, -4.25491676428, 1515578108.304423
4000, -4.27422739602, 1515578110.697006
4010, -4.25283326033, 1515578113.3206866
4020, -4.24299390566, 1515578115.8336182
4030, -4.23527591685, 1515578118.2602985
4040, -4.25131957526, 1515578120.2621999
4050, -4.25749376654, 1515578123.368206
4060, -4.25387679915, 1515578125.8598874
4070, -4.24287222191, 1515578128.5758076
4080, -4.22060738107, 1515578131.2286937
4090, -4.18523816323, 1515578133.6260734
4100, -4.18667992228, 1515578136.7679687
4110, -4.21210150498, 1515578139.1980577
4120, -4.22005258203, 1515578141.9566224
4130, -4.19501742376, 1515578144.6629758
4140, -4.19214127123, 1515578147.059459
4150, -4.23795840795, 1515578150.1036756
4160, -4.2638763663, 1515578152.5932748
4170, -4.28580282171, 1515578154.9450758
4180, -4.28598940961, 1515578157.4045353
4190, -4.27436365188, 1515578160.1995747
4200, -4.21142313132, 1515578163.4328089
4210, -4.18408380153, 1515578165.969037
4220, -4.18609752318, 1515578168.9614463
4230, -4.2069413536, 1515578171.9287121
4240, -4.19446041654, 1515578174.644017
4250, -4.22339886103, 1515578177.2075279
4260, -4.21712221346, 1515578180.1635418
4270, -4.22344416882, 1515578182.859058
4280, -4.21113328761, 1515578186.131045
4290, -4.22763171285, 1515578188.909177
4300, -4.23950071871, 1515578191.8178804
4310, -4.22977617964, 1515578194.4169278
4320, -4.24509971473, 1515578197.3112838
4330, -4.25443512954, 1515578199.651211
4340, -4.28850402382, 1515578202.903366
4350, -4.29415765994, 1515578205.7687867
4360, -4.28517681141, 1515578208.4817464
4370, -4.32227275233, 1515578210.8631349
4380, -4.32834928221, 1515578213.4459074
4390, -4.32111490231, 1515578216.672988
4400, -4.3187689697, 1515578219.4041736
4410, -4.33667441569, 1515578222.0341911
4420, -4.36407218593, 1515578224.901091
4430, -4.35712033041, 1515578227.6705942
4440, -4.29583939551, 1515578230.8407931
4450, -4.26669242866, 1515578233.8866756
4460, -4.22991976582, 1515578236.6898944
4470, -4.21058641531, 1515578239.5413463
4480, -4.21302583156, 1515578242.0737576
4490, -4.24523987397, 1515578244.6249475
4500, -4.2945462598, 1515578247.19044
4510, -4.32438818114, 1515578250.0785637
4520, -4.31717221883, 1515578252.7790525
4530, -4.3099974546, 1515578255.5720184
4540, -4.30987896077, 1515578258.2296996
4550, -4.30701063505, 1515578260.749579
4560, -4.28358656128, 1515578263.0767982
4570, -4.29076449444, 1515578265.4842355
4580, -4.30707328681, 1515578267.9261963
4590, -4.3177079462, 1515578270.436848
4600, -4.32272174902, 1515578273.225116
4610, -4.34653277549, 1515578275.3823133
4620, -4.34417441643, 1515578278.4048994
4630, -4.29072574499, 1515578280.945539
4640, -4.31273174703, 1515578283.2639182
4650, -4.30764062326, 1515578285.6960082
4660, -4.29654254517, 1515578288.2624927
4670, -4.25837385787, 1515578290.8914156
4680, -4.21101084873, 1515578293.6618078
4690, -4.20971634351, 1515578296.2104702
4700, -4.20129497389, 1515578298.7219956
4710, -4.21067519637, 1515578301.2567139
4720, -4.19798919522, 1515578303.9604797
4730, -4.1285936814, 1515578306.6101503
4740, -4.12661173278, 1515578309.1686966
4750, -4.1033753605, 1515578311.9949079
4760, -4.06354769752, 1515578314.4196167
4770, -4.07081956088, 1515578317.320437
4780, -4.0511134574, 1515578320.2327113
4790, -4.02543554599, 1515578322.9821532
4800, -4.01766338428, 1515578325.4269583
4810, -4.00972775119, 1515578328.223125
4820, -4.03181436736, 1515578330.6957095
4830, -4.10617088015, 1515578332.9625869
4840, -4.16853494133, 1515578335.2120883
4850, -4.22212805304, 1515578337.8142965
4860, -4.23488832621, 1515578341.2117205
4870, -4.21894236445, 1515578344.0246959
4880, -4.20997228311, 1515578346.3797197
4890, -4.21771688558, 1515578348.4272833
4900, -4.20804703193, 1515578351.1679726
4910, -4.19484246396, 1515578353.68936
4920, -4.22844140415, 1515578356.2382238
4930, -4.26170043988, 1515578358.5245335
4940, -4.2846109375, 1515578361.3181334
4950, -4.26361565086, 1515578364.4675186
4960, -4.24648446602, 1515578366.713106
4970, -4.23551255956, 1515578369.4838743
4980, -4.200142943, 1515578372.4604478
4990, -4.18472151965, 1515578375.3009548
5000, -4.1228790161, 1515578378.1143951
5010, -4.09266690185, 1515578381.2290301
5020, -4.07688832461, 1515578383.643437
5030, -4.09503944215, 1515578386.2210195
5040, -4.05314392268, 1515578389.9197211
5050, -3.99446054521, 1515578394.0220177
5060, -3.98905160498, 1515578396.7908678
5070, -4.02437497594, 1515578400.0917976
5080, -4.04475171935, 1515578402.707788
5090, -4.04354908796, 1515578405.157206
5100, -4.00755058141, 1515578408.2613533
5110, -4.03256583222, 1515578411.2846694
5120, -4.01351577503, 1515578414.0715466
5130, -4.0479149737, 1515578416.6205335
5140, -4.10151768683, 1515578419.2062778
5150, -4.11823849309, 1515578421.7729514
5160, -4.09434486033, 1515578424.4263391
5170, -4.09141444007, 1515578427.315082
5180, -4.10675553381, 1515578429.6094651
5190, -4.12570201598, 1515578432.3858502
5200, -4.12595736211, 1515578434.8356102
5210, -4.17499356365, 1515578437.379523
5220, -4.20181426931, 1515578439.8211856
5230, -4.17243029831, 1515578443.095323
5240, -4.14036923805, 1515578445.7275186
5250, -4.12660511143, 1515578448.4174018
5260, -4.09354789771, 1515578451.1147933
5270, -4.0847661947, 1515578454.0706398
5280, -4.0737697214, 1515578457.2824645
5290, -4.09449466272, 1515578460.0697181
5300, -4.12603322446, 1515578462.260658
5310, -4.10963364822, 1515578464.8962936
5320, -4.13862240156, 1515578467.5553346
5330, -4.14273352391, 1515578470.017593
5340, -4.15335738519, 1515578472.738969
5350, -4.0757730424, 1515578475.6471741
5360, -4.11009115302, 1515578477.9494581
5370, -4.13740769982, 1515578480.4981105
5380, -4.14927297216, 1515578483.1833885
5390, -4.17537907617, 1515578485.8885403
5400, -4.17225547002, 1515578488.7076943
5410, -4.14103395136, 1515578491.8622303
5420, -4.14374126171, 1515578494.4927328
5430, -4.13749138024, 1515578497.3371935
5440, -4.15540455846, 1515578499.734442
5450, -4.15083665908, 1515578502.949514
5460, -4.12980231613, 1515578505.5208926
5470, -4.10280171027, 1515578508.4587183
5480, -4.06557734259, 1515578510.696143
5490, -4.12629744946, 1515578513.0654733
5500, -4.14243553705, 1515578515.6545484
5510, -4.17878545035, 1515578518.3231664
5520, -4.20359852305, 1515578520.7635424
5530, -4.18465002884, 1515578523.7291667
5540, -4.13125701384, 1515578526.316214
5550, -4.15560488229, 1515578528.7951887
5560, -4.10103060719, 1515578531.5291905
5570, -4.08151101695, 1515578534.2076278
5580, -4.07845555145, 1515578537.089338
5590, -4.09877290518, 1515578539.541729
5600, -4.10142614876, 1515578542.1145349
5610, -4.0865126514, 1515578544.829938
5620, -4.12134966363, 1515578547.3219452
5630, -4.16292505475, 1515578550.303948
5640, -4.1415276756, 1515578552.8060017
5650, -4.13669051495, 1515578555.4942715
5660, -4.15352481355, 1515578557.8994057
5670, -4.19906609731, 1515578560.4228575
5680, -4.17782383587, 1515578563.643022
5690, -4.18015796493, 1515578566.0003982
5700, -4.18292061433, 1515578568.7871187
5710, -4.20654966991, 1515578571.4682302
5720, -4.2078862097, 1515578574.4972398
5730, -4.22633939921, 1515578577.035706
5740, -4.23846787561, 1515578579.8956027
5750, -4.26966104775, 1515578582.5006
5760, -4.25162349253, 1515578585.0958912
5770, -4.27063431133, 1515578587.8207815
5780, -4.25285905982, 1515578590.523077
5790, -4.23197826387, 1515578593.2232175
5800, -4.21251601478, 1515578596.7676525
5810, -4.20956044979, 1515578599.2431018
5820, -4.24042514142, 1515578601.314041
5830, -4.24897828957, 1515578603.612618
5840, -4.24580061135, 1515578606.1648781
5850, -4.22081902449, 1515578608.5878654
5860, -4.20975848158, 1515578611.2184105
5870, -4.17465188761, 1515578613.7216494
5880, -4.15852917624, 1515578616.2809973
5890, -4.13877741482, 1515578619.2386596
5900, -4.1438682205, 1515578622.3996139
5910, -4.13501476598, 1515578624.970871
5920, -4.15933183937, 1515578627.5561917
5930, -4.13390459149, 1515578630.0855684
5940, -4.09628925976, 1515578632.8832862
5950, -4.10701113005, 1515578635.294267
5960, -4.10010546897, 1515578638.1878014
5970, -4.09176458109, 1515578640.697729
5980, -4.13466867343, 1515578643.3682623
5990, -4.15042810682, 1515578645.9243143
6000, -4.10770739616, 1515578649.1144795
6010, -4.09270767993, 1515578651.9578733
6020, -4.09681789415, 1515578654.7004092
6030, -4.12277524313, 1515578657.720646
6040, -4.08673434932, 1515578661.1898463
6050, -4.07729241262, 1515578663.598624
6060, -4.08253857462, 1515578666.3250175
6070, -4.09160610107, 1515578668.9094949
6080, -4.10181907241, 1515578671.328131
6090, -4.14276237194, 1515578673.9496436
6100, -4.1372324172, 1515578676.6040075
6110, -4.13700551826, 1515578678.9441173
6120, -4.15247638411, 1515578681.4476752
6130, -4.14857688205, 1515578684.0405982
6140, -4.16400335719, 1515578686.8151574
6150, -4.1416112118, 1515578689.711775
6160, -4.1089424959, 1515578692.1424675
6170, -4.14248979295, 1515578694.5208757
6180, -4.15854048732, 1515578697.0397167
6190, -4.15062609208, 1515578700.1398315
6200, -4.14110408251, 1515578702.782311
6210, -4.11007447953, 1515578705.5696468
6220, -4.10497020636, 1515578709.0140283
6230, -4.10064496604, 1515578711.8372848
6240, -4.12316176846, 1515578714.9129846
6250, -4.09922516936, 1515578717.5836658
6260, -4.12502874495, 1515578720.122698
6270, -4.12354119751, 1515578722.6199079
6280, -4.1465230079, 1515578724.9772162
6290, -4.16759787429, 1515578727.8016055
6300, -4.12194002759, 1515578730.7505674
6310, -4.1631809525, 1515578733.8831525
6320, -4.19036942988, 1515578736.3788004
6330, -4.1749238744, 1515578739.119841
6340, -4.17955218141, 1515578741.728684
6350, -4.19012758829, 1515578744.162324
6360, -4.1885328267, 1515578746.8925924
6370, -4.17672534266, 1515578749.3264034
6380, -4.16312571641, 1515578752.107128
6390, -4.1750286101, 1515578754.685731
6400, -4.20579413567, 1515578757.3117485
6410, -4.20155941495, 1515578759.8003912
6420, -4.18387036234, 1515578762.70984
6430, -4.17129556886, 1515578766.4930508
6440, -4.17903176415, 1515578769.1806757
6450, -4.21828425376, 1515578771.7956085
6460, -4.23051679115, 1515578774.8678632
6470, -4.25314245902, 1515578777.3787887
6480, -4.25181956415, 1515578780.5315192
6490, -4.22135750515, 1515578783.0537772
6500, -4.16546445173, 1515578786.0829666
6510, -4.12202003313, 1515578789.5763283
6520, -4.06724597859, 1515578792.4667487
6530, -4.02297505326, 1515578795.4119725
6540, -4.05163383757, 1515578798.3050203
6550, -4.0712105247, 1515578801.005278
6560, -4.09803137787, 1515578803.4540434
6570, -4.0608517165, 1515578805.9353228
6580, -4.03972846297, 1515578808.6316319
6590, -4.07347340094, 1515578811.146345
6600, -4.11710831167, 1515578813.6656084
6610, -4.1347312311, 1515578816.0546484
6620, -4.12020795542, 1515578818.767652
6630, -4.14077790538, 1515578821.8292315
6640, -4.14742301078, 1515578825.2913587
6650, -4.1665743285, 1515578828.7437153
6660, -4.1842234044, 1515578831.4409664
6670, -4.17441690861, 1515578834.7309103
6680, -4.20157801162, 1515578837.718387
6690, -4.21102571628, 1515578840.3349288
6700, -4.20585909041, 1515578843.0611446
6710, -4.20031845259, 1515578846.2167382
6720, -4.15720780154, 1515578849.3352044
6730, -4.12541894495, 1515578851.6440217
6740, -4.11799953098, 1515578854.3059769
6750, -4.12393711853, 1515578856.9053583
6760, -4.14303109733, 1515578859.1446996
6770, -4.15778868099, 1515578862.1883943
6780, -4.15042035563, 1515578865.007107
6790, -4.15888795824, 1515578868.265781
6800, -4.17060821715, 1515578871.3861992
